acceleration,Attribute3,Attribute4,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute1_nominal1,Attribute1_nominal2,Attribute1_nominal3,Attribute1_nominal4,Attribute1_nominal5,Attribute1_nominal6,Attribute2_nominal7,Attribute2_nominal8,Attribute5_nominal10,Attribute5_nominal11,Attribute5_nominal9
12.4,1597,83,12.8,9999.0,9999.0,9999.0,175,0.757,46.4,38.5,2.7,1,0,0,0,0,0,1,0,0,0,1
11.0,1796,85,13.9,0.629,9999.0,9999.0,195,0.9420000000000001,34.1,38.3,3.28,1,0,0,0,0,0,1,0,0,0,1
10.2,2496,110,15.4,0.679,9999.0,6.9,214,1.66,12.1,50.2,2.36,0,0,1,0,0,0,0,1,0,0,1
10.7,1994,92,13.4,0.6629999999999999,9999.0,9999.0,181,0.818,35.5,39.5,2.852,0,0,1,0,0,0,1,0,0,0,1
13.5,1587,65,16.8,0.691,9999.0,9999.0,178,0.99,23.5,35.0,3.116,1,0,0,0,0,0,1,0,0,0,1
11.3,1834,88,14.8,9999.0,9999.0,9999.0,163,0.88,31.9,35.3,3.5589999999999997,0,0,1,0,0,0,1,0,1,0,0
10.6,1998,94,13.7,0.532,9999.0,9999.0,200,0.9309999999999999,42.8,39.8,2.835,1,0,0,0,0,0,1,0,0,0,1
12.3,1597,70,16.4,0.6829999999999999,9999.0,9999.0,175,0.9840000000000001,28.7,34.2,3.218,0,0,1,0,0,0,1,0,0,0,1
8.1,2771,142,10.3,0.613,9999.0,5.7,236,0.992,28.6,39.6,2.9189999999999996,1,0,0,0,0,0,1,0,0,0,1
10.5,1781,110,15.0,0.831,9999.0,9999.0,194,1.29,14.2,34.3,3.49,1,0,0,0,0,0,1,0,0,1,0
16.6,1905,66,21.0,0.711,9999.0,9999.0,173,0.986,25.9,43.9,2.613,1,0,0,0,0,0,0,1,0,0,1
12.2,1581,76,14.7,9999.0,9999.0,9999.0,180,0.789,41.6,39.7,2.687,1,0,0,0,0,0,1,0,0,0,1
11.8,1489,65,16.7,9999.0,9999.0,9999.0,173,0.924,31.1,34.0,3.22,1,0,0,0,0,0,1,0,0,0,1
14.5,1995,60,20.4,0.609,9999.0,9999.0,175,0.97,15.6,41.9,2.7680000000000002,1,0,0,0,0,0,0,1,0,0,1
6.9,2935,124,8.4,9999.0,9999.0,9999.0,226,1.5,33.9,39.8,2.8760000000000003,0,1,0,0,0,0,1,0,0,0,1
13.3,3301,116,16.2,9999.0,9999.0,9999.0,175,0.7120000000000001,40.6,52.3,2.41,1,0,0,0,0,0,1,0,0,1,0
8.3,3226,145,11.1,0.629,3.7,5.7,230,1.25,22.3,53.4,2.22,0,1,0,0,0,0,0,1,0,0,1
13.3,1896,81,17.0,0.688,9999.0,9.2,188,1.65,22.0,42.5,2.7,1,0,0,0,0,0,0,1,0,0,1
15.4,989,41,20.4,9999.0,9999.0,9999.0,145,0.91,26.3,30.9,3.375,1,0,0,0,0,0,1,0,0,0,1
15.1,1905,66,23.7,0.9420000000000001,9999.0,9999.0,160,1.28,15.7,38.9,3.42,1,0,0,0,0,0,0,1,0,1,0
10.1,1590,77,13.3,9999.0,9999.0,9999.0,190,0.8240000000000001,36.1,37.2,2.8489999999999998,1,0,0,0,0,0,1,0,0,0,1
12.8,3947,136,9999.0,9999.0,9999.0,9999.0,170,0.687,39.9,52.1,2.583,0,0,1,0,0,0,1,0,1,0,0
13.5,1598,74,15.2,0.609,9999.0,9999.0,178,0.774,36.1,38.3,3.28,1,0,0,0,0,0,1,0,0,0,1
12.8,1896,81,16.8,0.633,9999.0,8.4,190,0.94,24.6,48.7,2.383,1,0,0,0,0,0,0,1,0,0,1
11.5,1598,74,15.2,0.629,9999.0,9999.0,188,1.4,26.8,31.2,3.7,1,0,0,0,0,0,1,0,0,0,1
19.9,1905,51,23.2,0.973,9999.0,9999.0,142,0.868,15.3,35.6,3.95,1,0,0,0,0,0,0,1,0,0,1
10.5,1834,92,14.3,9999.0,9999.0,9999.0,200,0.982,29.5,37.0,2.9410000000000003,1,0,0,0,0,0,1,0,0,0,1
10.7,1747,96,14.0,9999.0,9999.0,9999.0,201,0.996,30.2,32.0,3.625,1,0,0,0,0,0,1,0,0,0,1
9.8,2398,125,12.1,0.608,4.2,6.5,224,0.879,24.4,43.2,2.7,0,1,0,0,0,0,1,0,0,0,1
9.9,2290,125,12.4,9999.0,9999.0,9999.0,220,0.865,22.7,46.2,2.6,1,0,0,0,0,0,1,0,0,0,1
6.0,3387,221,6.4,0.5820000000000001,9999.0,9999.0,275,0.9440000000000001,39.8,42.8,2.7,0,0,1,0,0,0,1,0,0,0,1
13.1,4164,150,16.3,9999.0,9999.0,9999.0,175,9999.0,9999.0,9999.0,3.137,0,0,1,0,0,0,0,1,1,0,0
13.0,1985,96,13.5,9999.0,9999.0,9999.0,190,0.79,46.2,39.4,2.9,1,0,0,0,0,0,1,0,0,0,1
11.8,3494,158,12.9,9999.0,9999.0,9999.0,180,0.823,24.2,40.5,3.388,0,0,0,0,1,0,1,0,1,0,0
11.4,1984,85,15.1,0.6779999999999999,9999.0,7.6,195,1.66,21.4,35.2,3.31,1,0,0,0,0,0,1,0,0,0,1
10.7,2446,129,11.2,9999.0,9999.0,9999.0,210,0.7290000000000001,44.9,47.2,2.426,1,0,0,0,0,0,1,0,0,0,1
21.7,1968,62,28.1,1094.0,9999.0,12.9,144,0.986,14.9,34.0,3.486,1,0,0,0,0,0,1,0,0,1,0
14.4,1762,66,17.7,0.973,9999.0,9999.0,160,0.82,21.9,39.0,2.8,1,0,0,0,0,0,1,0,0,0,1
11.2,1590,84,12.3,9999.0,9999.0,9999.0,170,0.431,55.2,60.7,1.746,1,0,0,0,0,0,1,0,0,0,1
7.9,2946,140,10.1,0.6659999999999999,9999.0,9999.0,230,1.339,49.2,29.9,3.886,1,0,0,0,0,0,1,0,0,0,1
10.5,1598,88,13.8,9999.0,9999.0,9999.0,197,1.21,34.2,30.6,3.4589999999999996,1,0,0,0,0,0,1,0,0,0,1
18.4,2461,75,26.0,1094.0,9999.0,12.1,155,1.24,10.6,35.7,3.315,0,0,1,0,0,0,0,1,0,1,0
14.7,1997,100,17.5,0.9520000000000001,9999.0,9999.0,172,0.769,44.4,38.6,3.138,1,0,0,0,0,0,1,0,0,0,1
13.7,1595,74,16.6,0.6779999999999999,9999.0,9.2,185,1.6,32.3,31.2,3.727,1,0,0,0,0,0,1,0,0,0,1
6.0,3239,250,7.1,9999.0,9999.0,9999.0,250,0.972,28.5,44.7,2.673,0,1,0,0,0,0,1,0,0,0,1
14.1,1324,47,16.9,9999.0,9999.0,9999.0,150,0.7609999999999999,22.9,37.9,2.625,1,0,0,0,0,0,1,0,0,0,1
6.3,5786,270,7.3,0.621,3.0,4.5,250,0.97,47.5,50.1,2.3409999999999997,0,1,0,0,0,0,1,0,0,0,1
10.4,2496,110,14.0,0.65,9999.0,7.1,212,1.47,15.4,50.6,2.294,0,0,1,0,0,0,0,1,0,0,1
15.1,999,40,21.2,0.7959999999999999,9999.0,9999.0,142,0.914,19.4,28.2,3.551,1,0,0,0,0,0,1,0,0,0,1
10.3,1588,80,13.8,9999.0,9999.0,9999.0,190,0.925,38.5,34.2,3.215,1,0,0,0,0,0,1,0,0,0,1
9.6,1998,113,11.9,9999.0,9999.0,9999.0,210,0.983,30.7,32.9,3.531,1,0,0,0,0,0,1,0,0,0,1
15.0,1349,55,18.7,9999.0,9999.0,9999.0,166,0.86,24.3,35.7,2.965,1,0,0,0,0,0,1,0,0,0,1
8.9,1747,96,11.0,9999.0,9999.0,9999.0,200,0.982,33.6,32.3,3.4,1,0,0,0,0,0,1,0,0,0,1
11.5,1598,79,15.6,0.621,9999.0,9999.0,195,0.93,30.2,36.5,3.1830000000000003,1,0,0,0,0,0,1,0,0,0,1
11.2,2362,115,13.9,9999.0,9999.0,9999.0,180,0.81,41.1,39.7,2.9819999999999998,1,0,0,0,0,0,1,0,0,1,0
11.8,1398,71,14.6,9999.0,9999.0,9999.0,185,0.956,32.6,32.3,3.37,1,0,0,0,0,0,1,0,0,0,1
13.1,3275,110,17.6,9999.0,9999.0,9999.0,172,0.938,24.2,38.2,3.532,0,0,0,0,1,0,1,0,1,0,0
12.9,1390,70,17.6,9999.0,9999.0,9999.0,173,9999.0,9999.0,9999.0,9999.0,1,0,0,0,0,0,1,0,0,0,1
12.2,1998,93,16.2,9999.0,9999.0,9999.0,170,0.878,35.4,32.3,3.575,0,1,0,0,0,0,1,0,0,1,0
17.0,796,38,20.4,9999.0,9999.0,9999.0,144,0.9329999999999999,26.4,26.1,3.7,1,0,0,0,0,0,1,0,0,0,1
10.4,1834,92,13.6,9999.0,9999.0,9999.0,200,1.42,30.9,34.9,3.228,1,0,0,0,0,0,1,0,0,0,1
18.8,1296,61,17.5,9999.0,9999.0,9999.0,140,0.8240000000000001,35.4,27.8,4.4,0,0,1,0,0,0,1,0,1,0,0
11.6,1850,100,14.1,9999.0,9999.0,9999.0,198,0.8540000000000001,53.7,38.6,2.9160000000000004,1,0,0,0,0,0,1,0,0,0,1
8.4,2295,142,10.2,0.68,3.9,6.0,227,1.1,22.6,42.8,2.714,0,1,0,0,0,0,1,0,0,0,1
13.7,1598,66,16.4,0.637,9999.0,9999.0,170,0.7390000000000001,45.9,46.0,2.319,1,0,0,0,0,0,1,0,0,0,1
15.0,1296,44,18.9,9999.0,9999.0,9999.0,155,0.82,19.6,31.5,3.266,1,0,0,0,0,0,1,0,0,0,1
11.1,2351,110,12.2,9999.0,9999.0,9999.0,205,0.9520000000000001,34.3,39.2,2.878,1,0,0,0,0,0,1,0,0,0,1
17.5,1361,55,20.5,0.973,9999.0,9999.0,150,0.863,24.1,31.6,3.4819999999999998,1,0,0,0,0,0,1,0,0,0,1
6.7,1781,165,8.9,0.716,9999.0,4.8,237,1.5,17.7,38.3,3.24,0,0,1,0,0,0,1,0,0,0,1
9.0,1998,100,12.0,0.629,9999.0,9999.0,208,1.14,28.4,33.6,3.3289999999999997,1,0,0,0,0,0,1,0,0,0,1
16.8,1905,55,21.7,0.623,9999.0,9999.0,168,0.98,18.0,37.3,2.923,1,0,0,0,0,0,0,1,0,0,1
15.4,1984,85,19.3,0.831,9999.0,10.6,177,1.39,18.4,34.1,3.49,1,0,0,0,0,0,1,0,0,1,0
14.0,1199,48,18.9,0.66,9999.0,9999.0,163,0.7509999999999999,29.5,38.8,2.655,1,0,0,0,0,0,1,0,0,0,1
5.8,3217,247,6.7,9999.0,9999.0,9999.0,270,1.14,36.9,41.6,2.763,0,1,0,0,0,0,1,0,0,0,1
10.3,1588,80,13.8,9999.0,9999.0,9999.0,190,0.925,38.5,34.2,3.215,1,0,0,0,0,0,1,0,0,0,1
10.7,2446,129,12.0,9999.0,9999.0,9999.0,210,0.7290000000000001,44.9,47.2,2.426,1,0,0,0,0,0,1,0,0,0,1
12.9,1600,85,14.6,0.7440000000000001,9999.0,9999.0,177,0.742,28.2,39.1,2.7260000000000004,1,0,0,0,0,0,1,0,0,0,1
8.1,2771,142,10.6,0.613,9999.0,5.7,230,3.353,6.1,11.4,1.125,1,0,0,0,0,0,1,0,0,0,1
7.5,2793,142,10.6,0.6509999999999999,9999.0,9999.0,240,1.73,33.8,40.7,2.9,0,1,0,0,0,0,1,0,0,0,1
10.1,2457,115,12.2,9999.0,9999.0,9999.0,205,0.9329999999999999,35.2,39.2,2.852,0,0,1,0,0,0,1,0,0,0,1
9.2,2926,135,13.6,0.6629999999999999,9999.0,9999.0,220,1.8,22.8,50.9,2.464,0,1,0,0,0,0,0,1,0,0,1
5.2,3387,221,6.2,0.5820000000000001,9999.0,9999.0,280,1.23,40.8,40.3,2.8930000000000002,0,0,1,0,0,0,1,0,0,0,1
12.2,1422,55,17.5,0.659,9999.0,9999.0,170,0.9390000000000001,21.6,45.3,2.2640000000000002,1,0,0,0,0,0,0,1,0,0,1
13.5,1762,66,16.9,0.623,9999.0,9999.0,182,0.9790000000000001,22.3,37.2,2.929,1,0,0,0,0,0,1,0,0,0,1
7.0,2793,142,9.8,0.594,9999.0,9999.0,242,1.114,32.8,39.5,2.9,0,1,0,0,0,0,1,0,0,0,1
13.2,1324,54,19.5,9999.0,9999.0,9999.0,164,0.9670000000000001,28.2,30.8,3.423,1,0,0,0,0,0,1,0,0,0,1
7.1,2319,184,8.4,0.669,9999.0,9999.0,250,1.145,20.8,42.0,2.8,1,0,0,0,0,0,1,0,0,0,1
8.8,1969,114,11.4,0.639,9999.0,9999.0,216,0.983,29.1,34.3,3.3710000000000004,1,0,0,0,0,0,1,0,0,0,1
12.7,1870,72,17.9,9999.0,9999.0,9999.0,174,9999.0,9999.0,9999.0,9999.0,1,0,0,0,0,0,0,1,0,0,1
9.2,2496,110,13.0,0.653,9999.0,6.5,216,1.11,12.8,53.4,2.174,1,0,0,0,0,0,0,1,0,0,1
12.2,1997,100,13.3,9999.0,9999.0,9999.0,190,0.754,47.3,42.0,2.6839999999999997,1,0,0,0,0,0,1,0,0,0,1
14.1,2088,80,20.2,0.9420000000000001,9999.0,9999.0,175,1.1,14.3,40.7,2.911,1,0,0,0,0,0,0,1,0,1,0
12.7,1597,66,17.3,0.64,9999.0,9999.0,177,0.878,23.2,36.6,2.891,1,0,0,0,0,0,1,0,0,0,1
10.7,2496,110,14.2,0.657,9999.0,7.3,212,0.927,17.4,57.2,2.23,1,0,0,0,0,0,0,1,0,0,1
10.7,2946,140,11.8,0.741,9999.0,9999.0,225,1.21,42.5,40.1,2.9,1,0,0,0,0,0,1,0,0,0,1
9.1,1781,110,12.2,0.688,9999.0,6.3,217,1.17,15.7,37.4,3.11,1,0,0,0,0,0,1,0,0,0,1
12.2,1896,85,16.1,0.067,9999.0,9999.0,192,0.948,19.5,50.6,2.294,1,0,0,0,0,0,0,1,0,0,1
12.6,1581,76,17.1,0.7390000000000001,9999.0,9999.0,170,0.9690000000000001,29.5,30.5,3.721,1,0,0,0,0,0,1,0,0,1,0
13.8,1598,79,16.2,9999.0,9999.0,9999.0,180,9999.0,9999.0,9999.0,9999.0,1,0,0,0,0,0,1,0,0,0,1
7.7,1998,162,9.4,9999.0,9999.0,9999.0,235,0.934,23.5,43.8,2.6439999999999997,1,0,0,0,0,0,1,0,0,0,1
11.8,1994,92,15.1,9999.0,9999.0,9999.0,188,0.85,35.5,39.5,2.852,0,0,1,0,0,0,1,0,0,0,1
12.0,1995,74,17.6,0.609,9999.0,9999.0,188,0.943,17.4,46.4,2.55,1,0,0,0,0,0,0,1,0,0,1
9.0,2435,125,11.9,9999.0,9999.0,9999.0,220,0.97,40.8,39.8,2.975,1,0,0,0,0,0,1,0,0,0,1
9.9,2387,100,14.0,0.639,9999.0,9999.0,203,1.84,18.8,46.8,2.423,1,0,0,0,0,0,0,1,0,0,1
11.0,1997,100,13.8,0.9159999999999999,9999.0,9999.0,185,0.9209999999999999,34.5,33.5,3.536,1,0,0,0,0,0,1,0,0,1,0
9.3,2393,121,12.9,0.613,9999.0,6.4,220,1.28,25.7,35.7,3.2439999999999998,0,0,1,0,0,0,1,0,0,0,1
15.0,1686,55,21.3,0.609,9999.0,9999.0,170,0.925,15.3,41.8,2.698,1,0,0,0,0,0,0,1,0,0,1
14.9,2982,92,20.1,9999.0,9999.0,9999.0,160,1.124,20.8,39.5,3.63,0,0,1,0,0,0,0,1,1,0,0
13.2,3200,121,16.1,1088.0,9999.0,9999.0,170,9999.0,9999.0,9999.0,2.863,0,0,1,0,0,0,0,1,1,0,0
9.3,2793,142,11.6,0.6729999999999999,9999.0,9999.0,229,0.794,37.0,52.4,2.272,0,1,0,0,0,0,1,0,0,0,1
13.2,1951,85,17.6,0.609,9999.0,9999.0,190,9999.0,9999.0,9999.0,9999.0,1,0,0,0,0,0,0,1,0,0,1
13.1,1997,100,17.4,0.9520000000000001,9999.0,9999.0,179,0.835,35.3,36.9,3.2760000000000002,1,0,0,0,0,0,1,0,0,0,1
17.3,1896,50,23.2,0.706,9999.0,11.2,158,0.97,18.4,38.8,2.7319999999999998,1,0,0,0,0,0,0,1,0,0,1
15.7,2996,130,18.1,1.65,9999.0,9999.0,163,1.85,11.5,34.1,4.31,0,0,1,0,0,0,0,1,1,0,0
4.8,2174,225,5.4,9999.0,9999.0,9999.0,261,1.92,40.1,37.4,3.1889999999999996,0,1,0,0,0,0,1,0,0,0,1
9.0,2496,132,12.9,0.723,9999.0,9999.0,221,1.42,11.9,53.0,2.182,0,0,1,0,0,0,0,1,0,0,1
6.0,3387,221,6.2,0.5820000000000001,9999.0,9999.0,275,0.9440000000000001,39.8,42.8,2.7,0,1,0,0,0,0,1,0,0,0,1
12.5,2151,85,17.9,0.586,4.7,8.5,199,0.87,12.1,54.5,2.173,0,1,0,0,0,0,0,1,0,0,1
13.6,1581,76,16.1,9999.0,9999.0,9999.0,187,0.795,42.8,40.9,2.6919999999999997,1,0,0,0,0,0,1,0,0,0,1
19.5,1297,37,25.2,0.662,9999.0,9999.0,143,0.87,18.7,35.4,2.93,1,0,0,0,0,0,1,0,0,0,1
11.2,2362,115,13.8,9999.0,9999.0,9999.0,180,0.81,41.1,39.7,2.9819999999999998,1,0,0,0,0,0,1,0,0,1,0
16.3,1390,44,24.1,0.706,9999.0,10.3,155,1.27,23.7,32.1,3.298,1,0,0,0,0,0,1,0,0,0,1
13.8,1998,98,13.0,9999.0,9999.0,9999.0,180,0.78,43.1,43.1,2.6,1,0,0,0,0,0,1,0,0,0,1
13.8,2500,85,21.3,9999.0,9999.0,9999.0,175,0.996,16.7,43.9,2.755,1,0,0,0,0,0,0,1,0,1,0
6.9,3498,180,8.9,0.6729999999999999,9999.0,9999.0,250,1.57,36.8,40.8,2.9,0,1,0,0,0,0,1,0,0,0,1
12.1,1998,94,13.8,9999.0,9999.0,9999.0,167,9999.0,9999.0,9999.0,3.145,0,0,1,0,0,0,1,0,1,0,0
14.0,1324,46,20.8,9999.0,9999.0,9999.0,151,0.9259999999999999,23.4,32.6,3.157,1,0,0,0,0,0,1,0,0,0,1
13.5,1199,55,17.4,0.866,9999.0,9999.0,155,0.9129999999999999,29.1,30.3,3.4,1,0,0,0,0,0,1,0,0,0,1
20.5,1998,61,24.1,9999.0,9999.0,9999.0,145,1.57,14.8,34.3,3.573,0,0,0,0,1,0,0,1,1,0,0
12.1,1988,96,13.9,0.6970000000000001,9999.0,9999.0,186,0.82,39.5,41.4,2.75,1,0,0,0,0,0,1,0,0,0,1
8.6,1998,113,11.1,9999.0,9999.0,9999.0,210,1.17,30.9,31.8,3.431,1,0,0,0,0,0,1,0,0,0,1
7.5,1781,132,8.9,0.639,9999.0,5.6,228,1.16,18.6,37.5,3.56,1,0,0,0,0,0,1,0,0,0,1
12.5,1998,98,13.6,9999.0,9999.0,9999.0,192,0.895,56.0,39.7,2.9410000000000003,1,0,0,0,0,0,1,0,0,0,1
11.0,1985,113,11.6,9999.0,9999.0,9999.0,205,0.946,38.7,39.4,2.9,1,0,0,0,0,0,1,0,0,0,1
9.9,1997,108,12.3,9999.0,9999.0,9999.0,210,1.43,38.6,33.6,3.3569999999999998,1,0,0,0,0,0,1,0,0,0,1
9.9,1948,102,13.3,0.693,9999.0,9999.0,200,1.41,38.2,32.0,3.628,1,0,0,0,0,0,1,0,0,0,1
10.5,1948,100,14.5,0.654,9999.0,9999.0,207,0.713,49.6,48.4,2.41,1,0,0,0,0,0,1,0,0,0,1
8.2,2997,163,10.2,9999.0,9999.0,9999.0,230,0.9390000000000001,36.0,42.2,2.722,0,1,0,0,0,0,1,0,0,0,1
9.3,1998,94,13.5,0.532,9999.0,9999.0,205,1.89,38.3,34.8,3.234,1,0,0,0,0,0,1,0,0,0,1
6.3,1994,160,8.0,0.6629999999999999,9999.0,9999.0,231,0.9990000000000001,34.5,41.3,2.886,0,0,1,0,0,0,1,0,0,0,1
11.0,1998,100,13.0,0.597,4.7,7.1,208,1.38,27.9,36.4,3.175,0,1,0,0,0,0,1,0,0,0,1
10.1,2393,121,11.7,0.653,9999.0,7.3,216,0.757,30.8,47.5,2.443,1,0,0,0,0,0,1,0,0,0,1
7.3,1998,162,9.3,9999.0,9999.0,9999.0,243,0.965,23.5,43.8,2.6439999999999997,1,0,0,0,0,0,1,0,0,0,1
10.5,1834,92,14.1,9999.0,9999.0,9999.0,200,0.982,29.5,37.0,2.9410000000000003,1,0,0,0,0,0,1,0,0,0,1
12.3,1793,82,14.0,9999.0,9999.0,9999.0,185,0.8109999999999999,43.3,39.3,2.6830000000000003,1,0,0,0,0,0,1,0,0,0,1
15.0,1597,73,16.3,9999.0,9999.0,9999.0,185,0.85,37.9,37.9,2.878,1,0,0,0,0,0,1,0,0,0,1
13.9,1793,85,15.4,9999.0,9999.0,9999.0,178,0.767,45.4,40.4,2.764,1,0,0,0,0,0,1,0,0,0,1
12.9,1998,66,21.2,0.772,9999.0,9999.0,170,0.958,16.7,44.4,2.455,1,0,0,0,0,0,0,1,0,1,0
9.4,1998,114,12.6,9999.0,9999.0,9999.0,212,0.812,34.3,40.2,2.9,1,0,0,0,0,0,1,0,0,0,1
12.5,2429,110,16.0,9999.0,9999.0,9999.0,180,0.7809999999999999,35.7,43.9,2.755,1,0,0,0,0,0,1,0,0,1,0
14.6,1396,55,17.4,9999.0,9999.0,9999.0,165,0.74,24.1,37.2,2.8489999999999998,1,0,0,0,0,0,1,0,0,0,1
7.4,1997,148,9.7,9999.0,9999.0,9999.0,235,1.76,21.1,36.4,3.75,1,0,0,0,0,0,1,0,0,0,1
4.9,4997,227,4.8,9999.0,9999.0,9999.0,271,1.6,45.2,48.7,2.416,0,1,0,0,0,0,1,0,0,0,1
9.0,2496,132,12.3,0.723,9999.0,9999.0,219,1.47,15.9,52.3,2.214,1,0,0,0,0,0,0,1,0,0,1
16.0,2874,88,22.5,1482.0,9999.0,9999.0,137,0.9990000000000001,17.7,36.1,3.7,0,0,0,0,1,0,0,1,1,0,0
8.7,2290,125,12.2,9999.0,9999.0,9999.0,225,0.924,15.6,44.3,2.673,1,0,0,0,0,0,1,0,0,0,1
5.6,3996,267,6.6,9999.0,9999.0,9999.0,250,0.8220000000000001,41.1,49.4,2.5,0,1,0,0,0,0,1,0,0,0,1
12.5,1799,85,15.2,0.557,9999.0,9999.0,198,0.985,33.1,37.2,3.28,1,0,0,0,0,0,1,0,0,0,1
7.8,3996,184,10.3,9999.0,9999.0,9999.0,250,1.38,23.7,60.2,2.53,0,1,0,0,0,0,0,1,0,0,1
10.6,1850,100,13.9,9999.0,9999.0,9999.0,205,1.18,38.6,33.6,3.3569999999999998,1,0,0,0,0,0,1,0,0,0,1
10.0,3497,149,12.9,1088.0,9999.0,9999.0,190,0.9390000000000001,31.3,40.5,3.522,0,0,1,0,0,0,1,0,1,0,0
10.2,1998,98,13.5,9999.0,9999.0,9999.0,206,1.76,40.7,35.4,3.298,1,0,0,0,0,0,1,0,0,0,1
8.2,2926,135,11.4,0.639,9999.0,9999.0,227,1.37,21.1,54.7,2.136,0,1,0,0,0,0,0,1,0,0,1
13.3,1396,66,16.1,9999.0,9999.0,9999.0,175,0.853,35.5,32.1,3.3280000000000003,1,0,0,0,0,0,1,0,0,0,1
5.2,5665,253,5.8,9999.0,9999.0,9999.0,274,9999.0,9999.0,9999.0,1.7,0,1,0,0,0,0,1,0,0,0,1
11.9,1595,74,16.4,0.6779999999999999,9999.0,7.8,188,1.45,30.0,32.1,3.613,1,0,0,0,0,0,1,0,0,0,1
10.3,1793,82,13.6,9999.0,9999.0,9999.0,195,1.39,34.2,32.3,3.264,1,0,0,0,0,0,1,0,0,0,1
9.5,2398,125,11.2,0.68,4.4,6.5,216,0.9259999999999999,24.6,39.5,2.9360000000000004,0,1,0,0,0,0,1,0,0,0,1
8.5,1985,136,9.7,9999.0,9999.0,9999.0,230,1.15,21.5,39.4,2.9,1,0,0,0,0,0,1,0,0,0,1
8.5,1985,136,9.7,9999.0,9999.0,9999.0,230,1.15,21.5,39.4,2.9,1,0,0,0,0,0,1,0,0,0,1
8.8,2496,132,12.5,0.698,9999.0,9999.0,223,1.51,11.9,53.0,2.182,0,0,1,0,0,0,0,1,0,0,1
12.8,1997,80,18.6,0.711,9999.0,9999.0,186,1.6,15.2,46.2,2.478,1,0,0,0,0,0,0,1,0,0,1
10.3,1747,83,13.6,9999.0,9999.0,9999.0,190,1.7,35.6,32.5,3.2560000000000002,1,0,0,0,0,0,1,0,0,0,1
10.0,2498,125,13.7,0.726,9999.0,9999.0,220,1.27,24.6,35.7,3.315,0,1,0,0,0,0,1,0,0,0,1
9.1,2497,120,13.2,0.6509999999999999,9999.0,9999.0,219,1.93,22.0,50.1,2.363,0,1,0,0,0,0,0,1,0,0,1
15.5,993,40,19.0,9999.0,9999.0,9999.0,140,1.9,40.4,25.2,3.9,1,0,0,0,0,0,1,0,0,0,1
12.4,1493,84,12.2,9999.0,9999.0,9999.0,172,0.733,51.4,36.1,2.932,1,0,0,0,0,0,1,0,0,0,1
11.6,1598,81,14.0,9999.0,9999.0,9999.0,175,0.795,37.6,36.7,2.99,1,0,0,0,0,0,1,0,0,0,1
12.4,1834,92,13.4,9999.0,9999.0,9999.0,200,0.9279999999999999,36.8,39.2,2.878,1,0,0,0,0,0,1,0,0,0,1
4.9,4997,227,4.7,9999.0,9999.0,9999.0,271,1.6,45.2,48.7,2.416,0,1,0,0,0,0,1,0,0,0,1
11.2,1988,114,12.0,9999.0,9999.0,9999.0,205,0.855,45.9,38.7,2.9930000000000003,0,1,0,0,0,0,1,0,0,0,1
11.5,1598,66,16.3,0.617,9999.0,9999.0,184,1.6,32.8,34.7,3.74,1,0,0,0,0,0,1,0,0,0,1
13.4,1998,97,16.0,0.888,9999.0,9999.0,186,0.972,33.0,34.8,3.43,1,0,0,0,0,0,1,0,0,1,0
10.9,1998,98,13.2,9999.0,9999.0,9999.0,195,0.9670000000000001,32.9,34.2,3.264,1,0,0,0,0,0,1,0,0,0,1
11.5,1598,66,16.7,0.563,9999.0,9999.0,187,1.79,29.6,34.7,3.77,1,0,0,0,0,0,1,0,0,0,1
11.4,1242,59,15.6,9999.0,9999.0,9999.0,172,0.987,32.0,34.8,3.84,1,0,0,0,0,0,1,0,0,0,1
12.8,1997,80,18.3,0.721,9999.0,9999.0,185,0.9840000000000001,14.8,47.0,2.5,1,0,0,0,0,0,0,1,0,0,1
8.2,1781,110,11.7,0.639,9999.0,5.8,215,1.71,15.6,35.2,3.2960000000000003,0,0,1,0,0,0,1,0,0,0,1
10.0,2962,155,11.2,0.726,9999.0,9999.0,230,0.9159999999999999,42.9,41.8,2.8,0,1,0,0,0,0,1,0,0,0,1
10.4,1910,77,15.2,9999.0,9999.0,9999.0,187,1.227,12.3,38.1,2.8,1,0,0,0,0,0,0,1,0,0,1
7.3,1985,147,9.0,9999.0,9999.0,9999.0,235,9999.0,9999.0,9999.0,9999.0,1,0,0,0,0,0,1,0,0,0,1
16.5,1686,44,22.0,0.639,9999.0,9999.0,155,0.973,19.6,36.2,2.842,1,0,0,0,0,0,0,1,0,0,1
14.5,2188,83,19.6,0.85,9999.0,9999.0,175,0.946,15.9,41.1,2.9,1,0,0,0,0,0,0,1,0,1,0
13.3,1689,66,16.8,0.736,5.5,8.7,168,0.833,15.3,48.0,2.199,1,0,0,0,0,0,0,1,0,0,1
14.5,1598,74,16.9,0.557,9999.0,9999.0,178,0.797,35.1,37.2,3.28,1,0,0,0,0,0,1,0,0,0,1
13.1,1984,85,15.2,0.6559999999999999,9999.0,9999.0,192,1.7,22.7,34.5,3.364,1,0,0,0,0,0,1,0,0,0,1
15.5,1397,50,21.3,0.6629999999999999,9999.0,9999.0,160,0.927,18.8,34.5,3.113,1,0,0,0,0,0,1,0,0,0,1
