"Sa","RollRate","PitchRate","currPitch","currRoll","diffRollRate"
3e-04,-0.0017,0.0039,0.022,-0.01,-5e-05
-3e-04,0.0036,0.0029,0.019,-0.008,0.00013
3e-04,-0.0052,9e-04,0.012,-0.006,-0.00027
3e-04,-0.0068,0.0043,0.012,-0.032,2e-05
-7e-04,0.0091,0.004,0.014,-0.032,0.00031
-4e-04,0.004,0.0025,0.014,0.01,8e-05
3e-04,-0.0061,0.0046,0.018,0.007,-0.00018
3e-04,-0.0052,0.0034,0.019,-0.013,0.00011
-8e-04,0.0083,0.0022,0.013,-0.01,0.00034
1e-04,-0.0039,0.0034,0.014,0.012,-0.00031
-1e-04,0.0048,0.0038,0.012,0.004,0.00017
-2e-04,0.0049,0.0044,0.017,0.022,-4e-05
-4e-04,0.004,0.0041,0.012,0.028,0.00013
4e-04,-0.0064,5e-04,0.009,0.022,-0.00011
4e-04,-0.0068,0.0016,0.012,0.008,-0.00025
1e-04,-0.0051,0.0032,0.012,-0.012,0.00016
-2e-04,0.0053,0.0032,0.011,-0.011,0.00017
-2e-04,0.0045,0.0046,0.017,0.012,-7e-05
-4e-04,0.0039,4e-04,0.007,0.026,7e-05
3e-04,-0.0081,0.0021,0.012,0.016,-0.00015
-1e-04,0.003,0.0043,0.013,-0.008,0.00013
-4e-04,0.0043,0.0023,0.013,0.011,8e-05
5e-04,-0.0074,0.0014,0.008,0.009,-0.00031
-3e-04,0.0096,0.0027,0.013,-0.002,2e-04
-5e-04,0.0028,0.0027,0.01,0.027,0.00021
4e-04,-0.006,0.0027,0.011,0.025,-0.00025
-2e-04,0.0037,0.0022,0.01,0.007,0.00021
-1e-04,-0.0055,0.0023,0.01,0.009,-0.00012
2e-04,-0.0078,0.0023,0.01,0,-0.00016
-6e-04,0.0045,0.0036,0.009,-0.011,3e-04
-1e-04,0.0056,0.0019,0.008,0.006,0.00013
-1e-04,0.0063,0.002,0.007,0.014,2e-05
-2e-04,0.0072,0.0042,0.012,0.03,-1e-05
6e-04,-0.0087,-1e-04,0.009,0.038,-0.00037
-2e-04,0.0024,0.0028,0.013,0.01,1e-04
2e-04,-0.0038,0.0021,0.01,0.006,-8e-05
-1e-04,0.0042,0.0018,0.008,0.005,0.00012
3e-04,-0.009,0.0036,0.009,-0.015,-9e-05
1e-04,-0.0063,0.0024,0.008,-0.028,0.00027
-3e-04,0.007,0.0022,0.008,-0.007,0.00012
9e-04,-0.008,0.0022,0.009,0.009,-0.00043
-1e-04,-0.0033,0.0029,0.009,-0.014,0.00045
-7e-04,0.0069,0.0039,0.011,-0.008,0.00031
1e-04,-0.0039,0.0011,0.003,0,-0.00022
4e-04,-0.0072,0.0028,0.001,-0.013,-1e-04
-4e-04,0.0057,0.0045,0.004,-0.024,3e-04
6e-04,-0.0081,0.0014,0.017,-0.016,-0.00014
-7e-04,0.0048,0.0011,0.009,-0.029,0.00049
1e-04,-0.0037,0.004,0.011,-0.008,-0.00025
-5e-04,0.0051,0.0022,0.008,-0.021,0.00032
3e-04,-0.0025,0.0024,0.011,-0.012,-0.00022
-1e-04,0.0049,0.0042,0.01,-0.001,2e-05
-2e-04,0.0024,0.0015,0.009,0.01,-0.00012
5e-04,-0.007,0.0056,0.007,0.001,-0.00025
-9e-04,0.0048,-0.0054,0.008,-0.01,0.00039
2e-04,-0.004,0.0022,0.004,0,-0.00045
5e-04,-0.0068,0.0031,0.009,-0.012,-7e-05
-6e-04,0.0093,0.0026,0.018,-0.007,0.00023
3e-04,-0.0043,0.0018,0.019,0.017,-0.00024
-2e-04,0.0071,0.0021,0.008,-0.007,0.00016
1e-04,0.0035,0.0035,0.017,0.014,-0.00019
1e-04,-0.004,6e-04,0.019,0.012,-0.00012
-4e-04,0.002,0.0045,0.005,0.009,-7e-05
4e-04,-0.0053,0.0027,0.012,0.006,-0.00031
-1e-04,0.0035,0.0031,0.015,-0.013,1e-04
5e-04,-0.0044,-0.001,0.013,-0.009,-0.00011
-3e-04,0.0064,-7e-04,0.005,-0.008,0.00021
5e-04,-0.0065,-0.0013,0.011,0.007,-0.00016
-2e-04,0.003,6e-04,0.01,-0.007,0.00025
-2e-04,0.0054,0.0011,0.011,0.015,-1e-05
3e-04,-0.0071,-1e-04,0.006,0.008,-0.00012
-6e-04,0.0083,0.0023,0.012,-0.001,0.00026
-1e-04,0.0061,0.0016,0.013,0.015,-0.00029
6e-04,-0.008,0.0015,0.015,0.009,-0.00026
-2e-04,0.0053,0.0037,0.01,-0.008,0.00036
-1e-04,0.0079,0.0029,0.015,0.009,2e-05
-1e-04,0.0077,4e-04,0.015,0.02,-4e-05
-1e-04,0.0053,-0.0026,0.011,0.033,-1e-04
1e-04,-0.0051,4e-04,0.005,0.034,-0.00012
1e-04,-0.0064,0.0014,0.007,0.02,-3e-05
-5e-04,0.0056,9e-04,0.012,0.01,0.00021
3e-04,-0.0092,-8e-04,0.011,0.005,-0.00023
-4e-04,0.0092,3e-04,0.007,-0.007,2e-04
-1e-04,0.0069,0.0012,0.008,0.011,-3e-04
4e-04,-0.0088,-0.0011,0.011,0.006,-0.00031
-2e-04,0.0038,3e-04,0.01,-0.023,4e-04
-1e-04,0.0084,-4e-04,0.01,-0.003,7e-05
-1e-04,0.0072,1e-04,0.009,0.018,-9e-05
-2e-04,6e-04,4e-04,0.008,0.032,-0.00021
2e-04,-0.0107,9e-04,0.009,0.015,-0.00028
-2e-04,0.0045,7e-04,0.007,-0.021,0.00024
-1e-04,0.0066,0.0021,0.009,-0.004,2e-05
4e-04,-0.0059,0.0017,0.014,0.009,-0.00018
-3e-04,0.0028,-0.0011,0.006,-0.004,0.00024
1e-04,-0.0062,0.0021,0.007,0.005,-0.00044
1e-04,-0.0052,0.0026,0.011,-0.013,6e-05
-1e-04,0.0068,0.0029,0.01,-0.012,0.00019
1e-04,-0.0034,0.002,0.016,0.014,-0.00034
3e-04,-0.0072,-3e-04,0.014,0.006,-0.00019
1e-04,-0.0039,-8e-04,0.009,-0.011,0.00021
-1e-04,0.0037,0.0016,0.006,-0.011,0.00021
-1e-04,-0.004,0.0016,0.021,-0.002,-9e-05
5e-04,-0.0065,-0.0075,0.021,-0.013,-9e-05
-1e-04,0.0078,-0.0019,-0.001,-0.014,0.00029
1e-04,-0.0097,0.0019,0.01,0.006,-2e-04
3e-04,-0.0111,3e-04,0.009,-0.009,-6e-05
-4e-04,0.0117,-0.0027,0.004,-0.008,0.00037
-1e-04,0.0128,-0.0012,0.001,0.012,-7e-05
-1e-04,0.0087,-2e-04,0.001,0.028,-0.00037
2e-04,-0.0037,0.004,0.01,0.036,-0.00037
-3e-04,0.004,0.0021,0.009,0.009,9e-05
3e-04,-0.0059,7e-04,0.015,0.005,-0.00015
-5e-04,0.0042,2e-04,0.008,-0.008,2e-04
5e-04,-0.0068,0.0011,0.01,-0.012,-0.00016
-1e-04,0.0072,-1e-04,0.004,-0.019,0.00033
-5e-04,0.0102,0.0026,0.006,-0.006,0.00013
-3e-04,0.0066,0.002,0.008,0.012,-0.00032
2e-04,-0.008,0.0021,0.02,0.001,-8e-05
-3e-04,0.0084,-0.0021,0.008,-0.008,0.00029
1e-04,-0.0062,0.0033,0.002,0.017,-0.00029
1e-04,-0.0088,0.0038,0.008,0.002,-3e-05
1e-04,-0.0077,0.0036,0.013,-0.013,0.00012
-2e-04,0.0118,-0.0011,0.005,-0.004,0.00024
-2e-04,0.0131,-1e-04,0.004,0.019,0
-2e-04,0.0093,0.0016,0.006,0.04,-0.00031
3e-04,-0.0059,0.0023,0.012,0.047,-0.00051
-2e-04,0.0037,4e-04,0.01,-0.006,0.00011
-1e-04,-0.0051,1e-04,0.011,-0.004,-0.00025
6e-04,-0.0093,-0.0011,0.01,-0.015,-0.00024
1e-04,-0.0054,1e-04,0.008,-0.033,0.00037
-1e-04,0.013,0.0018,0.009,-0.014,0.00031
-2e-04,0.0142,0.001,0.008,0.012,-0.00024
-2e-04,0.0089,0.0012,0.009,0.029,-0.00045
4e-04,-0.0039,1e-04,0.009,-0.009,-0.00011
-5e-04,0.0068,-0.001,0.006,-0.007,0.00023
1e-04,-0.0039,0.0018,0.011,0.001,-4e-05
2e-04,-0.001,-4e-04,0.007,-0.009,1e-04
-1e-04,0.0052,0.001,0.003,-0.004,0.00022
-2e-04,0.006,0.0017,0.006,0.011,-7e-05
-1e-04,-0.0048,-1e-04,0.01,0.011,-0.00011
1e-04,-0.0044,0.0045,0.03,-0.004,-9e-05
2e-04,-0.005,0.0046,0.035,-0.011,-2e-05
2e-04,-6e-04,9e-04,0.034,-0.027,1e-04
-3e-04,0.0047,1e-04,0.03,-0.022,0.00016
2e-04,-0.0045,0.001,0.02,-0.012,-4e-05
1e-04,0.0037,0.0022,0.023,-0.025,0.00016
-3e-04,0.0088,-0.0015,0.02,0.007,0
-1e-04,0.0072,-0.0011,0.018,0.019,-0.00017
2e-04,-0.0041,0.0027,0.022,0.028,-0.00037
1e-04,-0.001,3e-04,0.015,-0.01,1e-05
-2e-04,0.0057,7e-04,0.015,0.012,2e-05
2e-04,-0.0055,-2e-04,0.015,0.004,-9e-05
1e-04,-0.0035,0.001,0.014,-0.012,9e-05
-1e-04,0.0067,0.0032,0.007,0,7e-05
2e-04,-0.0062,3e-04,0.014,0.024,-0.00018
-2e-04,0.0039,-1e-04,0.014,-0.017,2e-04
-1e-04,0.0042,0,0.009,0.014,-6e-05
2e-04,-0.004,-6e-04,0.011,0.012,-6e-05
3e-04,-0.0047,0.0017,0.014,0.005,-6e-05
-1e-04,0.0027,8e-04,0.013,0.011,-2e-05
1e-04,-0.0034,3e-04,0.012,0.011,-0.00015
1e-04,-0.0043,1e-04,0.003,0.004,-7e-05
3e-04,-0.0031,0.004,0.013,-0.012,5e-05
-2e-04,0.0039,7e-04,0.013,-0.012,0.00022
-2e-04,0.0062,9e-04,0.014,0.011,0
1e-04,-0.0041,0.0015,0.014,0.003,-3e-05
-1e-04,0.0043,5e-04,0.01,0.012,0
1e-04,-0.0047,0,0.008,0.002,-2e-05
1e-04,-0.002,9e-04,0.008,-0.011,1e-04
-1e-04,0.0062,7e-04,0.008,0.001,0.00011
-1e-04,0.0058,0.0011,0.008,0.013,-7e-05
1e-04,-0.0047,7e-04,0.007,0.004,-4e-05
1e-04,-0.002,0.0015,0.01,-0.01,9e-05
-2e-04,0.0044,6e-04,0.007,-0.006,0.00014
2e-04,-0.0036,-2e-04,0.011,-0.011,1e-05
-1e-04,0.0036,-7e-04,0.005,-0.013,0.00018
-1e-04,0.0053,0.0014,0.007,0.012,-2e-05
2e-04,-0.0055,7e-04,0.015,0.004,-3e-05
-2e-04,0.0047,1e-04,0.005,-0.007,0.00019
-1e-04,0.0059,0.0013,0.006,0.013,-3e-05
1e-04,-0.0039,6e-04,0.018,0.017,-9e-05
4e-04,-0.0048,-0.0028,0.008,0.004,-5e-05
-1e-04,0.0049,-1e-04,0.002,0.001,0.00024
-1e-04,0.0062,0.0024,0.005,0.013,2e-05
-1e-04,0.0045,0.0024,0.011,0.029,-8e-05
-1e-04,0.002,-0.0017,0.002,0.035,4e-05
-1e-04,0.0022,-4e-04,0.008,0.01,2e-05
1e-04,-0.0043,-1e-04,0.013,-0.011,2e-05
3e-04,-0.0065,0,0.011,0.005,-8e-05
1e-04,0.0027,-7e-04,0.008,-0.008,0.00021
-2e-04,0.0085,0,0.006,0.004,0.00024
-3e-04,0.008,0.0039,0.014,0.03,-0.00017
1e-04,-0.0064,-7e-04,0.021,0.032,-0.00023
-2e-04,-0.0082,-0.0034,0.016,0.021,-8e-05
1e-04,-0.0038,-0.0024,0.002,-0.012,0.00023
-3e-04,0.0067,-5e-04,0.011,-0.004,0.00016
-1e-04,0.0053,8e-04,0.011,0.014,-0.00012
-1e-04,-0.0082,-0.0022,-0.001,0.003,-0.00015
3e-04,-0.0112,0.0027,0.002,-0.01,-0.00021
1e-04,-0.0077,0.0036,0.008,-0.033,0.00029
-2e-04,0.0064,-7e-04,0.008,-0.036,0.00033
-3e-04,0.0099,-3e-04,0.004,0.001,0
-3e-04,0.0058,0.0012,0.005,0.017,-0.00032
7e-04,-0.007,0.0043,0.012,0.016,-0.00076
1e-04,-0.0109,-1e-04,0.017,-0.011,0.00026
-4e-04,0.0062,-5e-04,0.002,-0.024,0.00035
3e-04,-0.0025,0.0029,0.014,-0.01,3e-05
-5e-04,0.0063,-0.0011,0.008,-0.006,0.00033
1e-04,-0.0066,0.0022,0.01,0.005,-0.00044
1e-04,-6e-04,0.001,0.012,-0.01,0.00027
-5e-04,0.0049,-6e-04,0.01,-0.006,3e-04
1e-04,0.001,2e-04,0.008,0.011,-2e-04
4e-04,-0.0041,0.0012,0.008,0.006,-0.00017
1e-04,-0.0034,0.001,0.013,-0.013,1e-05
-3e-04,0.0064,-3e-04,0.009,-0.007,1e-04
2e-04,-0.009,5e-04,0.006,-0.016,-0.00012
2e-04,-0.0075,0.0025,0.009,-0.03,0.00018
-3e-04,0.0124,-5e-04,0.008,-0.005,0.00013
-6e-04,0.0108,7e-04,0.008,0.017,-0.00018
6e-04,-0.0092,4e-04,0.023,0.023,-0.00072
4e-04,-0.0085,-0.0072,0.01,-0.031,0.00018
-2e-04,0.0115,0.0037,0.007,-0.01,0.00013
-3e-04,0.011,0.0031,0.012,0.011,-0.00012
1e-04,-0.0081,-0.0018,0.008,0.019,-0.00015
3e-04,-0.0064,0.0021,0.001,-0.011,-0.00024
1e-04,-0.0033,0.002,0.004,-0.03,0.00016
-1e-04,0.0054,0.002,0.009,-0.023,9e-05
-4e-04,0.0071,0.0016,0.013,-0.002,0.00019
-2e-04,0.0042,6e-04,0.005,0.006,0.00015
-1e-04,0.0019,-1e-04,0.009,0.01,2e-05
2e-04,-0.0044,3e-04,0.007,0.004,-9e-05
2e-04,-9e-04,0.0012,0.01,-0.01,-2e-05
-1e-04,0.0034,7e-04,0.01,-0.007,0.00016
1e-04,-0.0043,-5e-04,0.003,-0.011,-3e-05
1e-04,0.0038,0.0041,0.018,-0.01,5e-05
4e-04,-0.0042,0.0015,0.012,-0.011,-0.00012
-2e-04,0.0077,5e-04,0.011,-0.004,2e-04
-3e-04,0.0074,0.0011,0.012,0.012,-8e-05
3e-04,-0.0041,6e-04,0.013,0.02,-0.00027
-2e-04,0.0018,0,0.01,0.01,2e-05
3e-04,-0.0039,5e-04,0.01,0.007,-0.00016
-2e-04,0.0059,8e-04,0.006,0.013,7e-05
-1e-04,-5e-04,-2e-04,0.012,0.028,-0.00013
2e-04,-0.0058,7e-04,0.012,0.022,-0.00027
-2e-04,0.0065,7e-04,0.005,-0.003,0.00024
-1e-04,0.0057,-3e-04,0.007,0.019,-8e-05
-1e-04,0.0025,4e-04,0.007,0.027,-2e-04
1e-04,-0.002,-6e-04,0.007,-0.01,1e-05
1e-04,0.0026,-6e-04,0.001,-0.008,4e-05
2e-04,-0.0024,0.0015,0.012,-0.014,0
-1e-04,0.0071,0.0033,0.01,-0.001,1e-04
-2e-04,0.0056,0.0022,0.014,0.018,-9e-05
3e-04,-0.0095,-2e-04,0.012,0.005,-0.00017
1e-04,-0.0069,-1e-04,0.011,-0.013,0.00024
-2e-04,0.0066,-0.0014,0.006,-0.014,0.00029
-2e-04,0.0057,0.0024,0.008,0.012,-0.00019
5e-04,-0.0092,-0.0018,0.012,-0.005,-7e-05
-4e-04,0.0088,0.0019,0.009,0.013,4e-05
5e-04,-0.0051,-0.0018,0.012,0.025,-0.00032
-1e-04,0.0043,-1e-04,0.006,0.006,0.00016
-2e-04,0.0057,0.002,0.008,0.013,7e-05
-1e-04,0.0016,0.0012,0.006,0.029,-5e-05
2e-04,-0.0051,9e-04,0.011,0.022,-0.00015
-2e-04,0.0053,-3e-04,0.012,0.017,4e-05
-2e-04,-9e-04,1e-04,0.007,0.027,-0.00013
1e-04,-0.0063,0.002,0.01,0.02,-0.00027
2e-04,-0.0085,-0.0018,0.01,0.008,-1e-05
1e-04,-0.0036,0.0011,0.008,-0.01,2e-04
-1e-04,0.0045,0.0019,0.012,-0.009,0.00023
-1e-04,0.0057,-6e-04,0.014,0.01,-4e-05
1e-04,-0.0035,0.0017,0.023,-0.012,0.00015
-2e-04,0.0048,5e-04,0.011,-0.007,7e-05
2e-04,-0.0055,-1e-04,0.018,-0.011,-6e-05
-3e-04,0.0049,-8e-04,0.01,-0.023,0.00019
-1e-04,7e-04,-0.0014,0.017,0.009,1e-05
-4e-04,0.0048,0.0041,0.01,0.014,6e-05
1e-04,-0.004,0.0018,0.026,0.018,-0.00014
3e-04,-0.0049,-0.0037,0.017,0.006,-1e-05
2e-04,-0.0041,0.0013,0.013,-0.011,-2e-05
-2e-04,0.0045,0.0028,0.016,-0.006,0
1e-04,-3e-04,-5e-04,0.013,-0.01,3e-05
-4e-04,0.004,-0.0019,0.007,-0.007,0.00019
1e-04,-0.0065,0.0022,0.008,-0.009,-0.00015
1e-04,-0.0057,0.0021,0.011,-0.029,9e-05
-2e-04,0.0082,9e-04,0.013,-0.021,0.00014
-1e-04,-0.0084,3e-04,0.011,0.007,-0.00045
2e-04,-0.0102,5e-04,0.011,-0.014,0.00013
-5e-04,0.0068,1e-04,0.004,-0.025,0.00029
2e-04,-0.002,0.0019,0.012,-0.01,-1e-05
-2e-04,0.0042,4e-04,0.013,-0.007,0.00016
1e-04,-0.004,0.0028,0.005,-0.011,-1e-05
-1e-04,0.0033,-4e-04,0.011,-0.007,7e-05
1e-04,-0.0032,0.001,0.011,-0.013,0
1e-04,-0.0017,2e-04,0.006,-0.01,-1e-05
-1e-04,0.0042,9e-04,0.009,0.011,-1e-05
2e-04,-0.0046,0.0012,0.014,0.007,-6e-05
-1e-04,0.0046,-3e-04,0.008,0.004,0.00012
-1e-04,0.0049,0,0.006,0.015,-2e-05
1e-04,-0.0064,5e-04,0.006,0.013,-0.00018
1e-04,-0.0048,0.002,0.007,-0.03,0.00017
-2e-04,0.0066,-5e-04,0.014,-0.026,0.00024
1e-04,-0.0033,0.001,0.016,0.001,-0.00036
1e-04,-0.007,-0.0025,0.013,-0.006,-0.00021
-3e-04,0.0058,0.0048,0.004,-0.017,5e-05
7e-04,-0.0062,0.0042,0.019,-0.013,-0.00042
-2e-04,0.0075,-0.0022,0.01,-0.02,0.00027
-1e-04,0.0087,-0.0017,0.005,-0.003,-1e-05
-2e-04,0.0044,0.001,0.004,0.016,-2e-04
2e-04,-0.0115,0,0.01,-0.003,-0.00022
2e-04,-0.0096,6e-04,0.01,-0.028,3e-04
-5e-04,0.006,-0.003,0.01,-0.036,4e-04
4e-04,-0.0032,-3e-04,0.009,-0.01,-0.00024
-1e-04,0.0044,0.0011,-0.002,-0.014,0.00022
-8e-04,0.0068,0.0024,0.002,-0.005,0.00011
2e-04,-0.0083,0.0011,0.012,-0.015,-2e-05
1e-04,-0.0048,-9e-04,0.012,-0.028,0.00031
-4e-04,0.0109,-3e-04,0.008,-0.015,0.00032
-2e-04,0.0066,0.0018,0.01,0.011,-0.00032
4e-04,-0.0061,0.0013,0.012,0.012,-0.00054
1e-04,-0.0079,6e-04,0.014,-0.01,0.00023
-1e-04,0.0053,0.0012,0.007,-0.007,-1e-05
-2e-04,0.0015,4e-04,0.006,0.011,-9e-05
4e-04,-0.0051,0.0018,0.009,0.007,-0.00025
-4e-04,0.005,-0.0012,0.006,-0.008,0.00025
3e-04,-0.0036,0.0017,0.015,-0.012,0
-3e-04,0.0069,-2e-04,0.011,-0.006,0.00022
1e-04,0.0049,4e-04,0.01,0.016,-0.00013
-5e-04,0.0042,-3e-04,0.006,0.012,0.00018
4e-04,-0.0081,0.001,0.007,0.008,-0.00029
2e-04,-0.0066,1e-04,0.006,-0.011,0.00022
-2e-04,0.0076,0.0023,0.006,-0.009,0.00032
-9e-04,0.0104,0.0019,0.011,0.022,0
0.0011,-0.0051,0.0028,0.016,0.035,-9e-04
-4e-04,0.0028,-0.0034,0.004,-0.008,0.00042
-2e-04,0.0041,0.0023,0.007,0.01,-7e-05
2e-04,-0.0052,-0.0018,0.012,0.007,-0.00014
1e-04,-0.0035,-0.0014,0.004,-0.012,8e-05
1e-04,-0.0021,1e-04,0.013,-0.017,-3e-05
-3e-04,0.003,0.0053,0.008,-0.008,-1e-05
3e-04,-0.0049,0.0021,0.015,-0.011,-0.00019
2e-04,-0.001,6e-04,0.01,-0.009,-2e-05
-3e-04,0.0032,-7e-04,0.005,-0.007,0.00012
1e-04,-0.0042,0.0018,0.011,-0.011,-6e-05
-3e-04,0.0066,-0.0017,0.003,-0.007,0.00016
7e-04,-0.0102,0.0029,0.011,0.001,-0.00066
1e-04,-0.0041,-1e-04,0.01,-0.03,0.00043
-5e-04,0.0072,6e-04,0.009,-0.027,0.00044
-5e-04,0.007,-0.001,0.012,0.012,-5e-05
2e-04,-0.0056,-0.0016,0.003,-0.011,0.00019
-1e-04,0.0041,0.0016,-0.001,-0.014,0.00032
-2e-04,0.0071,0.0042,0.004,-0.006,0.00015
-4e-04,0.0071,0.0046,0.013,0.012,-6e-05
2e-04,-0.0037,-0.0012,0.012,0.019,-0.00031
2e-04,-0.0027,0.0016,0.003,-0.011,4e-05
-4e-04,0.0049,0.0019,0.005,-0.008,0.00018
3e-04,-0.0064,0.002,0.019,-0.011,-0.00011
1e-04,0.0055,-0.0026,0.009,-0.019,0.00017
-2e-04,0.0121,0,0.005,0.006,2e-04
-4e-04,0.0128,0.001,0.006,0.024,-3e-05
3e-04,-0.0052,0.0027,0.012,0.038,-0.00073
3e-04,-0.0114,2e-04,0.014,0.023,-5e-05
-2e-04,0.0066,-0.0013,0.01,0.015,7e-05
-2e-04,0.0037,7e-04,0.01,0.028,-0.00016
4e-04,-0.0047,0.0012,0.011,0.028,-0.00037
-2e-04,0.0017,0.0025,0.014,0.01,0
6e-04,-0.0039,8e-04,0.017,0.007,-0.00018
-4e-04,0.0047,-8e-04,0.014,0.013,5e-05
1e-04,-0.0073,-0.0026,0.006,0.009,-0.00024
-4e-04,0.006,-0.0036,0.006,-0.034,0.00034
-2e-04,0.0027,0.0032,0.006,-0.007,-0.00012
2e-04,-0.0041,0.0042,0.017,-0.009,-0.00022
-1e-04,0.0028,0.0017,0.004,-0.005,0
-2e-04,0.0019,7e-04,0.015,0.01,-4e-05
1e-04,-0.0036,-5e-04,0.014,0.007,-9e-05
-1e-04,7e-04,0.0016,0.002,0.009,-3e-05
1e-04,-0.0024,0.0029,0.012,-0.01,3e-05
-1e-04,0.0041,7e-04,0.014,-0.008,0.00016
-1e-04,0.0038,7e-04,0.015,0.01,-5e-05
-2e-04,0.0043,-3e-04,0.007,0.015,-1e-05
1e-04,-0.0054,0.001,0.008,0.007,-5e-05
1e-04,-0.0027,8e-04,0.008,-0.01,1e-04
-3e-04,0.0042,5e-04,0.007,-0.008,2e-04
-1e-04,0.004,0.0017,0.009,0.01,5e-05
1e-04,-0.008,0.0018,0.015,0.01,-0.00044
1e-04,-0.0042,-6e-04,0.012,-0.029,0.00036
-3e-04,0.0075,-0.0016,0.004,-0.024,0.00032
-1e-04,0.0097,0.001,0.003,-0.004,1e-05
-2e-04,0.0049,0.0035,0.008,0.013,-4e-04
4e-04,-0.0051,0.0039,0.015,0.013,-5e-04
1e-04,-0.0085,0.002,0.019,0.001,-7e-05
1e-04,-0.007,8e-04,0.019,-0.012,0.00014
1e-04,0.0017,-2e-04,0.03,-0.02,0.00018
-1e-04,0.0081,-0.0034,0.015,-0.004,0.00019
-2e-04,0.009,-3e-04,0.007,0.024,-3e-05
3e-04,-0.009,0.0019,0.013,0.026,-0.00024
1e-04,-0.0064,5e-04,0.015,-0.011,0.00023
-1e-04,0.0062,6e-04,0.013,-0.011,0.00019
-2e-04,0.0082,-1e-04,0.011,0.03,-5e-05
-2e-04,0.0033,4e-04,0.011,0.045,-0.00026
2e-04,-0.005,8e-04,0.012,0.043,-0.00034
1e-04,-0.009,6e-04,0.012,0.021,-6e-05
1e-04,-0.0077,7e-04,0.012,-0.01,0.00013
-1e-04,0.0038,-1e-04,0.009,-0.024,0.00025
-1e-04,0.0063,1e-04,0.007,-0.012,6e-05
1e-04,-0.0055,-1e-04,0.01,0.006,-5e-05
1e-04,1e-04,-0.0011,0.002,-0.009,0.00012
-1e-04,0.0046,0.0032,0.006,0,9e-05
1e-04,-0.0036,-0.0013,0.013,0.006,-6e-05
2e-04,-0.0017,0.0021,0.01,-0.01,-5e-05
-1e-04,0.0033,0.0017,0.011,-0.007,7e-05
-2e-04,0.0034,0,0.011,0.011,6e-05
1e-04,-0.0064,-1e-04,0.002,-0.014,-1e-05
2e-04,-0.0086,2e-04,0.008,-0.012,0.00017
-2e-04,0.0096,0.002,0.006,-0.007,0.00019
-2e-04,0.0102,0.0023,0.009,0.01,-5e-05
1e-04,0.005,0.0031,0.013,0.026,-0.00035
3e-04,-0.0055,9e-04,0.016,0.023,-2e-04
-3e-04,0.0012,0,0.007,0.009,-7e-05
6e-04,-0.0072,0.0018,0.009,0.003,-0.00033
-1e-04,0.0057,0.0011,0.003,-0.013,0.00032
-3e-04,0.0038,0.0036,0.011,0.01,-0.00024
8e-04,-0.0107,0.0021,0.016,-0.002,-0.00037
-6e-04,0.0084,4e-04,0.005,-0.021,0.00033
5e-04,-0.0055,4e-04,0.012,0.008,-0.00029
4e-04,-0.0065,-0.001,0.013,-0.006,-0.00021
1e-04,0.0038,0.0044,-0.001,-0.017,7e-05
1e-04,0.0052,0.003,0.001,-0.011,1e-04
-1e-04,0.0083,0.0025,0.005,0.004,0.00012
1e-04,-0.007,0.0024,0.016,0.015,-0.00026
-4e-04,0.009,-6e-04,0.01,-0.024,0.00023
1e-04,-0.0048,5e-04,0.008,0.002,-0.00021
2e-04,-0.0067,0.0012,0.01,-0.013,-3e-05
-4e-04,0.0062,-5e-04,0.007,-0.022,0.00028
5e-04,-0.0047,4e-04,0.008,-0.01,-0.00011
-1e-04,0.0077,0.0012,0.01,-0.01,0.00029
-1e-04,0.0056,9e-04,0.013,0.019,-0.00033
1e-04,-0.0055,7e-04,0.014,0.019,-4e-04
1e-04,-0.0097,-8e-04,0.011,0.008,-0.00024
-1e-04,0.0039,-0.0016,0,-0.019,0.00036
-1e-04,0.008,0.0011,0.001,-0.011,0.00025
-2e-04,0.0042,0.0022,0.006,0.013,-0.00019
5e-04,-0.0059,0.0026,0.012,0.011,-0.00033
-2e-04,0.005,3e-04,0.011,-0.001,0.00025
-1e-04,0.0057,8e-04,0.012,0.015,-3e-05
-1e-04,-1e-04,0,0.01,0.028,-0.00014
3e-04,-0.0066,5e-04,0.01,0.02,-0.00026
-3e-04,0.0043,-8e-04,0.006,0.003,0.00028
-2e-04,0.0057,5e-04,0.006,0.013,-2e-05
-1e-04,0.0042,-3e-04,0.009,0.009,6e-05
3e-04,-0.0066,4e-04,0.007,0.006,-0.00015
-1e-04,0.0051,-0.001,0.013,-0.011,2e-04
4e-04,-0.0073,-0.0011,0.006,-0.008,-2e-04
-3e-04,0.0068,0.0027,0.012,-0.023,0.00026
5e-04,-0.0047,-5e-04,0.01,-0.01,-9e-05
-1e-04,0.0076,-5e-04,0.004,-0.008,0.00026
-4e-04,0.0106,2e-04,0.003,0.005,0.00018
4e-04,-0.0078,8e-04,0.008,0.019,-0.00069
2e-04,-0.0144,0.0015,0.009,-0.003,-0.00019
-2e-04,0.0061,1e-04,0.004,-0.039,0.00053
-1e-04,0.0109,0.0043,0.005,-0.024,9e-05
1e-04,0.0048,0.0052,0.019,0.014,-0.00036
3e-04,-0.0034,-0.001,0.016,0.015,-0.00023
-9e-04,0.006,-7e-04,0.008,0.009,0.00028
7e-04,-0.0113,6e-04,0.013,0.009,-0.00056
-3e-04,0.0095,-0.001,0.005,-0.021,0.00047
-2e-04,0.0098,0.0034,0.011,0.011,-3e-04
