usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
0,20,18,1743,318,140,0.4,0.4,684998,666571,415.4449507011649,88,11
0,9,6,1677,282,139,0.4,0.7623614313295131,715287,670183,273.4006185682931,87,12
0,6,3,2579,274,225,1.1754146932403435,1.0461789110336195,704893,651716,1244.0540597248748,84,15
0,40,38,1529,434,145,0.4,0.4,651016,644719,655.1889766862581,91,8
0,80,96,2346,323,185,0.9334190698279784,1.3334190698279784,761936,349744,1960.8739673528717,80,19
0,83,102,2353,315,164,0.8017078202401541,1.200853910120077,769451,344312,2149.5240168987257,81,18
0,45,28,3815,466,346,9.322927189651486,5.538944751095301,629033,382613,965.3398165741833,67,32
0,67,57,2584,356,158,4.073070259391359,9.965270444201904,682126,315879,1543.3725166650906,78,21
0,40,33,1863,163,103,1.7455698711880707,2.7455698711880707,226230,45366,418.1579781678697,85,14
0,44,38,1263,124,82,1.6812652176655696,2.6070559787065504,226101,43445,363.33211684936884,88,11
0,41,30,2123,214,166,4.578603552835008,4.814487575805381,222984,47415,338.9925680244849,81,18
0,46,40,1261,125,82,1.8635686323174918,2.8460872584301815,224885,43121,363.42788230914255,87,12
0,10,7,1364,323,129,0.37178309109500957,0.48630515182501594,883327,733978,1636.341907608586,86,13
0,15,11,1343,370,138,0.6836686167771937,1.006114361295323,863175,718718,1183.0682769504783,87,12
0,15,11,1344,368,138,0.6670098369926862,0.9783497283211438,864252,719533,1207.2790369039626,87,12
0,16,13,1779,394,147,0.2,0.2,819020,745771,1233.85067148304,90,9
0,40,27,4081,401,339,8.635907300995369,7.07726256240358,217735,52517,261.94597162638644,70,30
0,33,18,3333,495,336,5.787320929623829,2.7891882557341283,193637,39544,300.58714084916136,76,23
0,49,60,3814,331,257,2.667088930063157,1.0,218194,41183,212.63330491403207,78,21
0,13,14,1953,167,92,0.9817935272013236,1.0,226886,42794,302.61515385739244,90,9
0,42,52,1010,250,146,1.0023094128415058,3.6283598320899713,1639361,1529587,147.34641192622587,90,9
0,37,44,1159,261,155,1.0339425480502915,3.1331071998934035,1629189,1514535,158.71017907735057,89,10
0,43,53,1013,250,147,0.9981480638243181,3.5960641802779936,1632447,1523745,146.56016515827554,89,10
0,44,57,1142,317,193,0.8520916631219262,2.4969897649924944,1387701,1313631,111.87176999145747,84,15
0,52,60,2591,330,254,3.9666750549603695,1.488833770835881,285707,37822,376.46898403660805,80,18
0,24,27,1300,142,92,0.4526355841864364,0.5789533762796546,292554,38991,266.7387245676251,90,8
0,27,31,1279,150,94,0.4916749236005203,0.6375123854007805,293295,37618,285.08721409224455,90,8
0,36,36,1531,167,99,1.3117852472729306,6.004812858011507,293101,32135,386.06783366644237,88,10
0,32,26,2162,158,128,1.0057084318215912,0.6329647814698428,417941,66815,523.7017203143234,84,15
0,66,65,2146,294,248,3.965242521310954,6.327817082482239,417542,109103,279.48656770320997,79,20
0,36,35,1771,262,217,2.773123982359634,5.55939365674004,451598,110094,340.3595022050457,83,15
0,38,37,3012,292,243,2.9219379834806842,1.5561240330386312,416411,93973,325.6608528908802,81,18
0,5,3,1469,95,71,0.2873264341804218,0.2873264341804218,298833,34131,154.54948256353163,92,7
0,22,21,1388,129,76,0.48519379178943156,0.5703875835788632,305555,23817,236.6926298978583,91,7
0,22,5,4483,571,476,7.902187871662141,4.686964498092652,341934,30959,197.4488218596731,70,29
0,20,5,3991,493,407,6.661375687904407,3.9779289645168037,337169,28551,191.7512148934386,74,25
0,31,27,1424,156,101,2.633654843819931,3.505221205457044,88895,24222,492.5280987680756,87,12
0,3,1,768,82,44,0.5770881122913032,0.7184961544005417,96338,18538,168.1196110536751,94,5
0,30,13,2007,211,114,3.5576799476533667,14.849196597468838,104517,24278,411.3104115162593,83,15
0,39,46,1311,128,85,1.6139300739750275,2.0484715342500395,87596,24574,554.4399597943733,88,11
0,3,0,1324,133,93,0.6510594245578569,0.6,35687,25768,619.6196423880751,93,6
0,4,0,1169,101,104,0.732288479907621,0.6,33153,34395,527.952981595843,93,6
0,6,1,1487,76,87,0.6368514347297113,0.6,31654,36470,523.6583145628371,94,5
0,6,1,1592,68,81,0.6056590098399532,0.6,31164,37148,522.2546554427979,94,5
0,25,19,1259,490,166,0.8302476714836972,1.2504127858061622,799627,684307,379.8715971555564,91,8
0,18,12,2030,417,203,2.1348897187924423,1.5655628326971724,789766,670949,143.05739527883804,86,13
0,24,19,1256,491,167,0.7907935325726706,1.184655887621118,798431,684351,396.34370015090997,91,8
0,24,19,1255,491,167,0.7758903297991063,1.159817216331844,797979,684367,402.5657873088731,91,8
0,17,15,2072,166,118,0.4,0.4621982326601214,10552,35538,357.33513255049087,94,5
0,3,2,1393,131,87,0.3481673470590006,0.49633469411800113,7489,36842,299.83228582369054,95,5
0,3,2,1215,133,77,0.39619949335529475,0.5923989867105894,8005,39139,347.11401519934117,95,5
0,3,2,1210,130,76,0.38995054148754216,0.5799010829750842,7867,38721,347.30148375537374,95,5
0,39,41,2321,481,199,0.5890934073299796,0.2972733518324949,800248,693894,638.6226991675377,89,10
0,22,19,2082,469,166,0.2,0.2,761451,747992,734.463644600118,94,6
0,27,20,1284,483,162,1.225030767010881,1.9083846116848018,811589,683865,215.04965477295713,89,10
0,19,15,1161,469,164,0.27307127197082803,0.7845701757666244,763402,667310,535.5852302028828,93,6
0,16,10,2656,208,115,1.1635553715951645,1.901688594552263,229335,47937,458.25328918283947,85,14
0,34,30,3861,306,205,2.0577324800015058,2.2935682142249334,226196,49394,482.37013636793563,77,22
0,43,36,1631,148,94,1.765814372871994,2.765814372871994,225746,44494,398.014698992366,86,13
0,18,11,2819,225,139,1.10212876464158,1.7465064536712802,233624,50606,489.0305593181776,83,16
0,19,16,1537,382,172,0.8295558910347436,0.6295558910347436,667241,541947,642.0915031205625,90,9
0,19,16,1716,398,207,0.6766151282823623,0.4766151282823623,649792,536535,716.6501249623484,90,9
0,19,14,2140,455,244,1.3291431157276785,2.0405720103872773,627791,561062,745.7971399480637,91,9
0,18,15,1774,406,222,0.5865429530295855,0.4,637985,533916,726.3457684757981,90,9
0,26,10,1684,159,108,3.294860727005009,3.969164362030055,87742,24977,443.6343663576127,87,12
0,19,5,1986,129,118,1.9714996997150112,2.2,75656,37281,343.7921602866729,87,12
0,23,4,2251,142,111,2.4760542068990095,2.334261109482129,80057,33033,391.48220922435144,89,10
0,30,5,2094,117,94,3.049159871689854,2.4949592301391244,82769,27360,438.1060971130217,89,10
0,3,2,579,67,56,0.2,0.2,94304,18091,140.54178590624943,96,3
0,44,59,1157,98,66,0.5689193154469753,0.5689193154469753,87152,24371,578.3146699794576,90,9
0,3,2,557,67,61,0.2,0.2,93589,18159,142.8933257432323,96,3
0,9,3,1054,109,55,1.0885260820207432,4.747162890341452,100141,19526,201.82075536106512,92,7
0,51,49,1277,436,154,0.4,0.3179913236274251,640346,639243,662.9268437291721,93,6
0,7,5,2290,268,168,0.4,0.790568379235832,622364,637142,1898.8649788036576,88,10
0,7,5,2274,272,167,0.4,0.7856042675776113,623390,637594,1865.1090195277563,88,10
0,36,33,1547,440,147,0.4,0.43507767427521865,651983,645844,652.4766977174344,92,7
0,34,32,1676,431,155,0.5206480627485057,0.7619441882455171,641635,640902,624.3926199204782,92,8
0,10,6,1973,393,176,0.800677402725966,1.7016935068149153,605996,626469,558.2036363073898,92,7
0,15,5,2137,403,183,2.612372876179191,3.3056271150943024,608831,624185,420.32542389151115,88,11
0,51,49,1436,422,164,0.5640760475040337,0.7469201583467793,625207,631691,628.6591628193745,93,6
0,66,75,4126,498,425,7.649037613774999,2.1936597019835764,274336,43573,403.55092543607657,70,29
0,34,12,5782,655,571,10.739900012413976,4.198372102646493,276220,43257,222.28802214433006,62,37
0,5,5,1589,116,100,0.624690087583887,0.3136640137085833,286991,47626,162.56965993900928,90,9
0,42,22,3142,216,164,5.094117069500746,24.17997150995272,281533,27962,574.3151196775237,79,17
0,66,59,4461,457,238,3.1269385121165065,5.417576053211168,559612,461494,1679.1642876377298,72,27
0,63,49,5128,533,265,3.6890687727242932,6.4435967511908405,538186,461761,1166.0485686355591,72,27
0,60,41,5141,542,309,5.964235733444621,6.949634981193728,554586,444238,1091.0983656662108,69,30
0,62,45,6094,516,315,3.1075149852616564,5.274528971505869,533308,477619,1368.7005069601996,73,26
0,46,24,3828,265,199,2.5616141438017,1.8,386771,75166,380.374019867762,83,17
0,77,66,2026,289,236,2.5526947200701455,1.527801508551387,408416,107474,376.85926558982885,81,18
0,135,89,1806,253,176,2.509257522762896,5.122287102402889,363093,102374,457.12226153182337,81,18
0,127,90,1980,254,186,4.983497841694298,14.162780575421476,371462,104374,299.62734892292065,78,20
0,4,2,1732,140,117,0.5313457426133315,1.304485808711105,24405,26472,365.956789463821,92,7
0,11,9,2656,160,133,0.37722586668063435,0.790752888935448,14004,26463,607.4623555532276,92,7
0,1,0,1738,114,106,0.3943999391232007,0.8479997970773359,22310,29787,278.09196114030976,94,5
0,2,0,1639,170,152,0.7970580123377828,2.1882320493511314,20482,26725,534.7567344075593,91,8
0,6,4,1995,178,157,0.3179683538952217,0.3179683538952217,124088,31157,396.3320569968106,90,9
0,6,4,1775,127,117,0.24462812858715494,0.24462812858715494,120930,27054,401.0991716418349,91,8
0,6,4,1892,154,138,0.2835802057003343,0.2835802057003343,122607,29233,398.56728662947825,90,9
0,6,4,2023,184,162,0.32732018136298313,0.32732018136298313,124491,31680,395.7241882114061,89,10
0,38,46,1121,258,153,1.0253401007013185,3.2539715851464734,1630801,1517544,155.74233474195492,89,10
0,28,32,1382,279,167,1.0854441389825193,2.409509847295602,1619536,1496517,176.4782279489692,89,10
0,8,4,1477,295,170,1.2,2.5408506626562666,1743449,1593011,200.56973276281946,89,10
0,8,4,1829,305,193,1.1550287016212246,1.4295981773028548,1599747,1470905,197.786624156596,88,11
0,23,9,2462,222,190,5.477181230922454,4.942230272319,214709,64346,238.79607668827634,79,20
0,16,8,1516,182,135,1.941444787245348,3.990877233658171,210311,78884,291.4449967900829,87,12
0,27,9,3208,314,267,7.917855791724997,7.007416439151919,217318,59449,268.8351482058461,74,25
0,7,3,1274,118,110,1.1162853589451402,1.1162853589451402,209351,83321,151.814267947257,88,10
0,8,5,1539,128,84,0.7545043517610139,0.9639651859118885,138559,30358,141.41669492421244,93,6
0,8,4,2106,126,78,0.6852345154404089,1.518123876476729,142466,28035,154.23161464352435,92,7
0,7,5,1621,173,136,0.6310387797664689,0.5155193898832344,132457,33516,241.97998705062756,91,8
0,14,4,1744,132,85,2.6403644717265395,7.208581512108936,136533,28762,442.9341076248558,90,8
0,7,5,1441,215,118,0.4,0.45684483970275797,12687,55506,199.5501848938407,90,9
0,9,6,2024,419,315,0.3486084695596466,0.3486084695596466,13536,64856,148.45177191385125,87,12
0,7,5,1456,206,121,0.4,0.4508645818795403,16278,58889,277.82572525596345,90,9
0,9,6,3290,863,779,0.2168752282584161,0.2168752282584161,11034,72420,167.55309190252967,84,15
0,11,8,1451,113,114,0.4506768184064246,0.32533840920321233,121310,36353,255.4739850941934,89,10
0,8,6,1189,128,93,0.7741860900416303,0.5741860900416302,134275,33368,137.38836469292283,93,6
0,7,4,2120,220,192,0.42676963548451363,0.4,126959,36768,361.0180082573447,88,12
0,16,3,1154,118,104,1.7200018779876842,2.160002951123504,107916,45140,470.20050839809454,89,10
0,3,0,3047,281,141,0.8650065241292566,2.0118193680235015,902569,511045,2150.365074870959,86,13
0,18,8,2542,557,225,3.3575300263065246,1.878765013153262,829354,577104,702.4309040618032,86,13
0,20,4,3665,654,337,6.127929094610591,2.90310323273451,836768,565618,754.0496070605632,78,21
0,22,0,4696,724,589,10.083999722585997,3.3426666358428885,838801,551435,383.35113710583073,65,34
0,6,4,1653,97,92,0.36562354635346106,0.37153867300894183,118894,24557,409.72288503917764,92,7
0,38,50,1293,72,50,0.5294675730215399,1.0236689325538497,121839,19091,190.66974646855294,93,7
0,18,22,1504,87,76,0.32959499552151666,0.5239874888037916,120122,22407,320.087240399818,93,7
0,31,4,2142,109,74,7.450894425807475,7.709854941014885,113990,24525,654.544298463169,82,17
0,3,2,1784,110,106,0.2,0.2,5497,29080,189.8674395709634,95,5
0,4,2,1662,102,95,0.33615313585469936,0.2680765679273497,6927,28892,240.56499039935815,95,4
0,17,16,2313,165,131,0.34872809270805205,0.34872809270805205,10154,32708,311.49717131743125,94,5
0,19,18,2372,171,133,0.36977078965586757,0.36977078965586757,10774,33155,332.22422781102955,94,5
0,6,3,812,116,117,0.4370492880403758,0.4370492880403758,89061,82665,160.90009855694387,89,10
0,2,0,2364,175,129,0.32643514216129554,0.32643514216129554,103343,82722,198.52232043072792,85,13
0,14,7,891,92,95,0.6240679364370363,0.7684755550592542,97039,86120,313.0084920546295,90,9
0,2,0,2493,183,133,0.3038489632196952,0.3038489632196952,104019,82466,189.31845251202577,85,14
0,17,1,3413,377,260,5.695149906293515,3.2454726212848914,438823,32261,361.0898396836875,80,18
0,27,19,3322,210,127,2.6965497786203017,6.1784784095126195,484872,41625,474.1346280290539,83,15
0,33,30,3333,195,121,2.5127760648429636,7.215325165021799,462754,33024,524.0484762154914,83,15
0,21,5,3217,243,148,3.009261452472556,4.187697194239299,515841,60279,383.31318403867976,83,16
0,12,10,2148,148,125,0.290255762832781,0.290255762832781,8433,31465,253.90192639028922,94,5
0,15,14,2260,159,129,0.32987140855883534,0.32987140855883534,9599,32307,292.92333743045276,94,5
0,11,9,1600,100,81,0.5377393919452935,0.4,9938,29544,379.2174239931617,95,4
0,10,8,1660,151,99,0.4,0.5285528675923471,9366,37394,352.35853493057397,94,5
0,13,9,1610,161,133,0.8192372158336436,1.6845767049981386,102125,49412,420.93860089565493,89,10
0,14,7,1899,183,155,1.0373534948665335,2.8750418586095616,100822,42262,546.6876046465239,90,10
0,21,11,2205,217,151,1.9537588842394022,9.588293236631758,103415,33358,481.56832059509554,86,12
0,14,6,1718,168,142,1.2578359549782956,2.8120468700062013,101601,43022,546.5301171750154,90,10
0,43,24,1145,152,162,0.5997741818951218,1.199096727580487,99222,85095,230.8825745854633,89,10
0,3,1,2055,176,140,0.2905500372693893,0.2905500372693893,98320,81585,137.94499627306107,85,13
0,5,2,811,92,92,0.5495496768449847,0.5495496768449847,93270,84849,263.837954313161,90,9
0,1,0,2749,205,148,0.22936671176426768,0.22936671176426768,104270,81383,144.06332882357324,83,15
0,23,15,1684,242,172,2.597334823058934,1.0654265545593269,295744,51458,196.65105885635342,86,12
0,48,46,3301,423,349,6.285183919562094,1.8674055516579027,283153,50797,295.07607308666877,75,24
0,17,1,2107,296,227,3.9571182882160647,1.3503083250732622,295033,59601,129.4289086657338,83,16
0,22,9,2161,303,234,4.079743167148013,1.317191642531729,293697,58718,155.68854944137135,83,16
0,29,32,1697,276,189,1.582441216590966,7.059529732727728,205928,104975,584.5481502300972,88,10
0,64,53,2061,189,154,1.02082286985096,3.419731501643021,209138,116031,804.3119086782638,86,12
0,41,51,1697,178,130,1.4862619938820882,5.453354610400449,204584,111606,616.9009554254734,88,9
0,30,33,1690,268,184,1.5675911815321035,6.940729452256828,205742,105509,588.8175353095203,88,10
0,22,1,2895,477,308,5.6470498883017175,2.923524944150859,189164,39889,319.2134380737052,78,21
0,14,1,3293,272,194,2.615820200259319,1.6229608881141004,180137,28300,325.53062464082984,86,13
0,17,1,3151,353,240,3.8699295645395155,2.174769008397387,183435,32204,329.5437746065264,83,16
0,22,1,2895,477,308,5.656125721488608,2.928062860744304,189171,39882,319.5053773745502,78,21
0,52,58,3385,446,229,1.223844385296773,0.4750316375296446,814134,697813,572.7241626841236,84,15
0,39,41,3172,421,233,1.7000526154404139,0.6346545079688538,799372,686197,442.3654851587694,84,15
0,23,20,2099,468,166,0.20678161568614362,0.20169540392153593,761846,747979,734.1438210196244,93,6
0,53,59,3165,465,219,0.8867618441329406,0.37169046103323516,815334,700689,635.2739292535044,86,13
0,12,9,1721,381,141,0.5240316838971087,0.8961267355884348,844682,565387,1004.0338644652843,91,8
0,3,0,3057,290,144,0.9747493574834214,2.0317726104515312,900891,512511,2117.217750887394,86,13
0,3,0,3013,278,139,0.7941136330457992,1.9764545321831968,902307,511354,2145.1300996185014,87,12
0,3,0,1325,431,128,0.4538083704138336,0.6152334816553342,991647,615736,767.9239001760261,92,7
0,33,24,2113,438,225,3.437966827770662,2.3651685190365512,637980,497644,588.7721440698318,85,14
0,18,14,1353,412,179,0.4523732107542182,0.43491547383614515,595862,534549,344.072821821781,88,11
0,44,30,2366,462,224,5.7205154818289214,3.975885313587525,634899,467960,449.90315706850583,81,18
0,40,28,2273,455,225,4.915866336884487,3.3885496104538615,636381,478803,502.7280914115608,82,17
0,21,4,1553,92,84,1.9472422292395468,1.4480301637425335,85748,24243,327.96437374266736,92,7
0,28,12,1901,198,108,3.098298738935782,15.03247001690665,106071,23466,364.37240542018367,84,14
0,28,12,1912,199,108,3.12097102567087,15.148498778433275,106178,23507,366.0728269253152,84,14
0,11,6,838,102,84,1.2320112931510023,1.6190155280826282,91545,20110,243.4285552037968,93,6
0,16,11,1255,426,149,0.4,1.410845373582145,710331,642371,431.3710625917794,93,7
0,16,11,1272,427,150,0.4,1.375385272886622,708206,642900,438.876783905665,93,7
0,12,7,1961,357,207,0.9702950729102376,1.6099016423632542,718949,635902,1033.829333386377,88,11
0,15,10,1405,436,151,0.4,1.110649179901446,692340,646853,494.9125902541939,93,7
0,7,2,2395,209,152,1.4,2.6033857022257667,76461,43686,297.9032053984258,88,11
0,7,2,2398,210,152,1.4,2.6058570484125982,76486,43693,297.93937144018435,88,11
0,8,4,1242,155,130,0.6742619044971087,0.9904365074951813,78975,49236,497.6257937258192,90,9
0,12,5,1932,147,135,1.4,2.2403269552824896,72676,42645,292.5901505651096,86,13
0,3,0,756,76,81,0.23854857383864636,0.21927428691932319,123828,56045,148.02380012652893,94,5
0,12,8,1250,115,121,0.5456255818610185,0.3728127909305093,122854,45285,164.14534304770348,88,11
0,8,2,990,74,68,0.2,0.2,115017,56977,267.89657314465603,95,5
0,13,9,1293,119,124,0.5722974852828103,0.3861487426414052,122769,44350,165.54561797734755,88,11
0,19,5,4322,605,274,4.8807587829845485,3.8249960052587983,554884,250896,205.1345447084249,70,29
0,17,5,3668,445,205,3.7832007381848918,3.4053414587177526,536662,260850,197.70988734654486,72,27
0,26,4,6623,1180,524,8.821012667060584,5.589835050087259,619528,210729,237.1763711019197,62,37
0,28,5,6093,1019,498,9.754443068166871,5.777221534083436,613785,262125,337.00536582586153,62,37
0,13,5,3621,438,330,1.5198660797947607,1.1926542253425967,215926,197443,613.6762353338327,82,17
0,12,10,2480,289,244,0.8645132928376373,1.3161063427010982,211674,186589,807.4632684466854,88,11
0,11,5,3231,387,303,1.2490706669095755,1.044947636496132,214691,196762,694.2994150791947,84,15
0,37,45,1784,194,147,1.2944159786501266,4.755327829201014,205220,126334,670.610913463043,88,9
0,5,4,1831,99,75,0.2,0.2,27921,27176,154.789983817502,95,4
0,2,0,1673,153,138,0.6710387974101018,1.7701293247003387,21095,27733,454.6797656801149,92,7
0,6,1,1618,67,81,0.5838211175153631,0.5838211175153631,30755,37026,507.11542811413415,95,4
0,5,1,1661,73,81,0.48473774062861513,0.48473774062861513,28796,35530,415.9587213783259,95,4
0,134,75,2506,311,249,0.45672614910834647,0.4,328733,192894,253.6660950082425,87,12
0,48,32,2727,295,220,0.564761937130465,0.4,363480,243395,192.08569583563497,87,12
0,112,64,2563,307,242,0.48471617943056117,0.4,337735,205978,237.71177772458014,87,12
0,58,76,2745,310,263,0.4697449549758969,0.4,395103,260863,536.0628508423681,85,14
0,30,28,2227,372,284,0.8472679495672766,0.5527320504327233,810714,774163,238.4239893792464,78,21
0,28,20,1337,469,170,1.3544399761445098,2.0785066030520265,816179,692207,140.02573229959543,88,11
0,25,19,1566,413,230,1.1009860121272674,1.4026293656727131,812215,739701,129.0427271921816,83,16
0,20,15,1791,341,283,0.738972309603803,0.559314873069202,816349,790638,296.03168666878116,77,22
0,7,2,1178,122,74,0.3224333183199854,0.3224333183199854,118717,22730,432.1596632135966,92,7
0,44,3,2380,116,64,11.151463899820419,11.542426223450251,111422,24441,783.2953808944329,77,22
0,7,2,1257,118,77,0.30166476900824896,0.30166476900824896,118767,23040,427.38289687189723,92,7
0,7,2,1249,118,77,0.3037191640780253,0.3037191640780253,118762,23009,427.8554077379458,92,7
0,25,5,5187,629,526,8.748320257420152,5.1760736596168435,359123,41928,235.26803840791877,67,32
0,24,7,4559,360,287,4.315170508984339,2.659961640234355,384672,61809,318.53936476367255,79,20
0,25,6,4979,540,447,7.2816271698157315,4.343626231517037,367576,48505,262.81808424265046,71,28
0,62,54,2663,308,235,5.917934119142506,12.994040938733907,360728,50411,743.9719127539962,75,22
0,22,5,2915,496,474,3.4404450515402836,10.443987582288637,26259,79593,189.33813982370813,81,17
0,29,4,2255,102,130,5.654505267758751,17.44327471743089,40081,80612,208.08216977260827,82,16
0,14,2,1639,79,89,2.9351988743330724,8.846757731762615,38708,63665,212.0295500211294,90,9
0,13,5,1020,89,97,1.8273904968598416,3.711188785247593,62881,60158,487.28402695173935,91,7
0,9,5,2258,272,167,1.1025633992623127,1.373143825713992,619366,633814,1804.7383500609105,87,12
0,8,6,2110,275,162,0.3672348457920551,0.7017045373761654,616687,633643,1775.9109694726349,88,10
0,8,6,2034,281,159,0.35556635861585106,0.6666990758475533,615359,632703,1709.2839076965097,89,9
0,43,42,1583,363,159,0.4,0.43211948500692493,627148,634190,1181.2539056397154,91,7
0,33,29,1657,248,202,2.706292137237059,6.784644150653915,457625,110058,348.7134828453676,84,14
0,17,1,1366,207,148,2.7452753077029484,11.465725637980258,480198,101917,384.25810785059423,87,10
0,18,2,1196,183,132,2.280904001372187,11.685424008233122,480998,106546,398.9691478620952,87,10
0,25,13,1879,134,99,0.9515569328888851,3.709341597333312,433599,69150,532.568528244667,85,12
0,17,7,1473,152,78,2.05616638124015,9.699204421640767,103341,21390,278.9473792106119,88,10
0,21,9,2110,275,155,2.1203307441104515,9.92421573507297,108217,26188,320.6181909260748,84,14
0,25,10,1798,198,100,2.728042447787123,12.913228156855787,111196,23603,415.0793632831932,84,13
0,25,11,2014,189,109,2.738603074073278,13.191674555551483,111123,24413,402.50670407407455,84,13
0,169,75,2050,352,367,1.5954968279887871,1.944371034985984,347663,305600,495.0622883820426,83,14
0,38,16,1301,251,155,0.5119536893260621,0.5899421116575778,275159,282625,209.2777855597489,90,9
0,103,47,1894,268,265,1.3067668419214133,1.608120210305696,334954,282851,344.3082393973865,82,16
0,11,7,1591,162,120,0.8037604390497696,1.0045125268597235,308038,255228,135.56058220565433,82,16
55,40,0,3960,325,216,11.834590091283118,27.249143258566722,399732,71570,3.2390362989288817,729,1105843
56,16,1,5045,645,540,8.864862328446474,4.0230096102564605,409229,92873,3.1930245469683314,773,1060198
55,49,10,5616,511,384,13.496459637840495,21.62003524136189,398013,87054,4.11893942550791,174,1096406
50,97,64,5880,512,346,12.291166924666824,21.9506518373911,413834,86203,4.112337040652225,172,1096934
56,51,0,5548,425,199,13.8697198492153,29.68668429899095,390337,29433,2.7292140112108,196,1101953
56,46,0,3913,249,139,12.151222234913487,32.20040826030302,362390,48820,1.5161568717036369,255,1098466
56,44,0,3284,181,116,11.489895700456554,33.16776040678316,351635,56281,1.0493381414987435,278,1097124
52,52,3,5666,391,190,12.913491808763935,28.921035605134424,396748,33527,2.1596920053114754,553,1104210
57,15,5,6158,724,648,9.557994699764247,5.35795909398622,359221,59357,7.4803941014153486,280,1438233
57,24,7,7220,773,583,8.416346609919442,7.498566879298046,296359,52686,7.385511930034517,262,1426592
55,15,2,6089,522,384,10.736929154064152,21.097081587019126,313754,20695,6.225320300975213,1366,1409058
57,287,2,5720,562,434,8.454212122582202,8.536784958299693,283791,56654,7.620136225511506,1801,1395737
56,44,51,5112,916,335,6.8447431029194785,5.543167151611239,485961,364038,3.419602792201213,215,1374960
56,43,49,4870,951,332,6.681295765375765,4.7797232585273095,510248,363097,3.005812064242444,214,1375378
56,36,34,6202,625,229,5.659971388246982,13.266711440406592,357553,358939,5.218392084673837,274,1463934
57,20,17,6338,477,391,6.945497458795188,6.638843847387559,250112,307854,4.456007833155422,242,1372260
55,15,0,4884,676,467,10.127079295255829,15.567757710025159,322113,110793,1.5733149780322089,135,1091883
58,6,0,5197,772,274,4.790344461422743,6.480481449586307,267418,110490,1.242827503820117,155,1118560
58,39,0,4813,361,177,9.461289481974365,25.992739683859902,278132,102058,3.2241936084304026,153,1092989
55,46,2,5068,430,265,11.67098273014498,30.43056257425582,302340,135799,2.725517624815562,144,1096967
57,35,26,4686,673,570,6.080598851577039,4.675822102464911,620435,488461,3.0,129,1031944
55,22,6,5284,796,699,9.656089241775607,13.108490829765838,635609,453909,3.8972066012682904,254,1021538
57,49,52,4146,441,344,2.8947263106788492,2.5822487184461007,562983,461691,3.0,143,1034438
56,24,7,5033,822,719,8.285840186543899,6.451151589603422,657972,508026,3.091327850764881,121,1028892
58,42,45,4861,939,356,6.785444775718306,4.823630726182186,526409,360460,3.191305490047802,205,1389546
57,23,8,5428,617,134,3.5998368051904572,14.406106296822642,425901,347092,3.9337197952947296,315,1546528
55,216,159,7185,608,485,6.372036719783871,9.025338741673593,514549,264649,5.346697978110278,516,1531554
58,37,24,5526,760,506,7.890565771076435,7.348173183468187,550735,347532,5.523212177500735,155,1472738
58,70,82,7461,1361,507,9.103762290186674,8.320162074872723,724113,63513,1.1279567800339407,238,972205
57,34,0,3646,626,132,7.717048144662072,10.137190579265184,732375,25956,2.19250593477513,129,1057107
54,22,3,5668,759,545,13.942141156933088,9.226423470799263,692595,34921,1.228929421533456,201,971467
54,22,3,5706,767,547,13.884322122877196,9.052966368631585,696763,35622,1.2578389385614024,205,971397
55,150,127,5207,409,208,9.910274404013377,25.438927875362314,436681,70621,3.0886407256410284,257,1097941
55,62,19,5657,320,172,10.890612031911202,27.5629927358076,408545,45764,1.2096602721701983,1111,1106928
59,95,64,3870,301,152,10.240404838253141,28.347283356296842,420314,65952,2.8703367431676665,605,1103982
58,16,9,3462,616,160,5.896130618954261,8.283232682135129,466108,48542,1.4410145804544099,115,1111472
60,12,1,4464,526,216,8.897485403662944,20.794526765540592,658817,75394,2.5628698297652943,202,1101668
60,11,1,4088,514,186,8.31924945942555,20.387619989966126,664889,75270,2.5414536836824277,211,1102314
58,34,0,5017,346,191,10.67122179140937,27.98692632799284,635930,84531,3.429369910811583,142,1097991
58,36,0,4268,351,172,11.855598762669446,32.11253284916472,669700,60599,3.307674479453512,228,1093270
60,22,18,5017,404,308,11.17929931384716,6.766168689881373,197141,12691,4.359130289257086,724,1756511
60,53,53,4570,276,146,13.336858341590952,15.539797182709513,164728,24034,5.6,840,1695136
60,24,20,4947,395,295,11.660109662811564,7.379546049164699,195501,12786,4.4611049125793345,756,1758089
60,20,15,5089,413,321,10.688706967716094,6.140312282250754,198815,12593,4.255081011180508,690,1754902
55,42,5,4742,241,133,12.691659930959101,32.45206481013753,387625,37245,1.084582996547955,795,1097291
51,50,1,5503,417,195,14.03544258229167,30.128347875748407,390150,28372,2.6983416197410954,195,1100925
56,39,25,4597,344,258,13.581518571539585,26.033667143856263,361669,38078,1.423970751862171,466,1072051
56,51,50,5936,572,457,11.960331499585564,11.442983496270088,359732,47991,1.679947657960174,730,1059797
61,26,1,6756,861,663,8.772392480331254,6.413977152574663,423765,121889,1.9590770494297973,218,1017906
58,15,2,7190,794,561,12.260400995060449,9.564349414965506,424047,119852,1.0759179150747935,363,996229
58,15,3,5516,676,508,9.23300907980422,7.095080031572158,397145,133018,1.5269260216306564,893,996548
61,28,0,6607,870,682,7.944272267239749,5.675261411779842,422768,122771,2.157753654533539,207,1022407
